src_ip,dest_ip,src_port,dest_port,protocol,duration,packet_count,byte_count,is_malicious
195.17.157.222,171.27.135.219,46385,45681,UDP,22.68,628,11314,1
90.132.85.102,167.101.175.147,41497,38294,ICMP,52.52,761,74342,1
233.216.230.93,138.119.58.159,32166,29654,TCP,6.7,414,93701,0
145.65.17.210,71.53.221.232,15153,37695,ICMP,8.26,517,36264,1
11.37.87.41,247.32.156.102,7806,39168,TCP,37.67,518,66100,1
79.199.85.196,161.82.245.156,56405,9284,TCP,29.04,616,37824,1
89.9.75.33,93.52.226.34,34031,22069,UDP,14.55,810,95571,1
49.11.184.203,20.153.104.15,35286,31365,UDP,17.53,554,34856,0
55.240.6.238,11.51.200.223,7951,12225,UDP,8.24,750,78495,1
82.175.8.248,104.123.142.19,65249,10356,UDP,46.86,87,39120,0
76.160.187.194,235.45.26.188,61786,46892,UDP,55.81,231,54837,1
107.17.18.83,81.81.87.255,21823,50522,TCP,25.51,801,27305,1
165.200.86.83,84.121.235.14,24828,58556,TCP,42.37,959,29448,0
4.33.20.127,211.43.177.185,36328,63424,TCP,7.85,506,79185,0
221.7.47.179,237.109.8.33,64736,41635,UDP,50.98,73,42415,1
122.174.8.111,7.132.139.141,4096,37138,ICMP,23.94,278,43416,1
39.101.125.103,19.152.176.188,53713,41981,UDP,39.92,548,40754,1
111.32.27.254,5.203.23.182,29935,37651,UDP,15.44,723,8830,0
5.221.58.122,103.47.10.222,7881,51594,TCP,0.15,343,41933,1
197.196.140.172,184.110.178.162,32929,14109,ICMP,48.67,668,79297,0
93.252.183.32,227.227.59.41,53305,58340,ICMP,9.44,568,7018,1
71.190.8.190,66.62.167.8,56054,27580,TCP,48.35,443,56732,1
235.89.81.197,168.9.127.160,34651,59635,TCP,38.71,107,84340,0
166.184.153.87,83.184.25.96,4735,54544,UDP,5.2,85,30018,1
107.45.73.115,252.183.232.87,51023,3063,ICMP,13.62,198,61618,1
24.203.87.117,99.85.107.176,15542,29207,TCP,38.67,210,79361,1
207.166.119.156,185.191.122.221,44690,33986,ICMP,43.36,772,20042,0
128.169.231.70,32.47.37.69,37458,26634,TCP,11.78,791,20979,0
112.59.18.98,109.74.49.102,58579,50677,UDP,4.1,473,93397,0
255.51.198.60,152.147.149.222,40247,48511,ICMP,52.43,823,11237,0
230.179.32.31,224.111.134.223,34105,3475,TCP,40.79,604,70958,1
77.61.206.50,209.83.226.29,15523,8635,UDP,57.45,906,65901,0
93.76.187.219,216.92.120.179,1354,49226,ICMP,54.24,538,83498,0
41.225.170.213,128.223.50.17,3172,1793,ICMP,4.8,276,68477,0
100.213.224.86,232.103.4.43,57684,31579,UDP,11.76,268,16705,0
248.129.117.57,201.37.93.231,8125,59483,UDP,5.92,433,39666,0
132.131.72.211,211.7.127.152,14858,49559,ICMP,1.05,930,91308,0
239.97.20.47,250.89.89.73,60389,4405,ICMP,4.79,695,26706,0
11.204.183.92,65.4.30.102,4247,9349,TCP,51.35,165,58287,1
118.102.18.60,235.235.199.58,59319,63317,UDP,55.42,639,66894,1
154.62.54.42,30.157.79.8,11430,28249,TCP,55.0,413,82160,0
150.22.161.159,239.132.72.172,28300,11883,TCP,15.32,180,89147,1
191.79.125.249,58.204.119.174,24433,61448,UDP,57.46,814,74827,0
112.238.17.117,50.223.238.197,20691,43321,ICMP,5.93,856,88615,1
32.211.124.252,183.22.71.87,30472,38812,TCP,11.81,17,77749,0
67.147.180.75,5.196.218.245,52246,56253,UDP,45.7,309,3562,1
114.249.209.46,138.124.203.158,30689,28299,ICMP,50.22,328,84717,1
196.145.128.211,221.105.205.244,14303,3586,TCP,54.69,434,43502,0
2.126.7.99,4.74.169.208,28649,63012,ICMP,14.25,200,15350,1
226.234.44.133,40.14.12.162,29331,24697,ICMP,30.0,893,79208,0
205.35.86.63,6.231.92.61,53358,21636,ICMP,11.14,569,44155,1
232.141.168.179,188.24.212.87,58026,35895,ICMP,50.02,875,74104,0
241.19.59.34,213.5.190.181,50931,30932,UDP,17.37,797,72057,0
172.145.106.249,202.102.160.17,37203,10771,UDP,32.45,168,50964,0
30.200.205.220,42.148.63.32,44825,10722,TCP,53.92,727,78571,0
211.74.211.14,66.77.8.169,61618,20194,UDP,43.1,724,29662,0
41.25.72.35,214.161.140.137,58976,454,UDP,35.31,954,97963,0
2.38.40.171,213.182.15.3,34134,24381,ICMP,21.99,630,64800,0
145.88.146.130,255.5.166.226,8962,42451,TCP,20.98,490,17903,1
108.152.217.81,150.142.142.171,17721,40636,TCP,54.55,432,20771,0
241.102.97.66,175.169.245.31,14309,13301,TCP,53.44,3,48494,0
122.95.242.8,129.210.170.60,54886,38180,ICMP,46.35,634,74856,1
246.155.159.102,139.73.24.128,33287,60508,UDP,49.38,926,6878,0
177.251.142.232,6.138.158.123,41100,52589,ICMP,30.24,234,14437,1
150.117.70.151,44.243.177.157,49807,26696,ICMP,29.02,807,74521,0
67.220.207.224,144.254.136.202,55625,37500,UDP,27.16,935,40769,0
13.208.145.103,135.95.175.140,46836,53998,UDP,46.23,527,33118,0
93.60.9.124,19.150.143.21,56169,49670,ICMP,24.08,153,8116,0
125.63.26.5,177.60.26.158,60804,42690,TCP,51.38,613,39372,0
154.160.120.168,153.110.194.26,9470,12903,ICMP,24.93,899,79460,1
192.205.121.142,53.139.66.192,48999,54582,TCP,52.64,578,42939,0
186.66.155.173,140.214.76.124,42003,63725,UDP,51.84,986,69690,1
203.117.99.143,43.123.140.7,63459,2707,TCP,4.5,999,76171,1
84.24.195.20,37.104.196.234,54600,59469,ICMP,4.53,642,73577,0
80.22.112.240,141.235.201.136,3308,13308,TCP,50.29,193,59088,0
137.155.32.70,4.86.227.151,59251,18478,TCP,19.55,582,52234,0
15.8.218.77,93.197.171.204,27165,43024,UDP,47.86,329,90665,0
138.140.134.225,12.28.148.150,25388,64842,TCP,41.56,940,17154,1
42.228.21.63,254.135.91.43,24128,59454,ICMP,40.34,57,55791,0
115.49.221.115,18.181.1.156,14615,9326,ICMP,47.61,785,65293,1
19.48.43.27,80.254.242.76,45313,32816,ICMP,46.89,516,91670,0
179.73.180.59,139.119.42.231,7762,23158,TCP,59.98,732,41649,0
6.188.235.246,100.55.44.231,46952,43378,UDP,52.96,217,61610,0
229.248.81.117,190.254.143.245,38136,57980,ICMP,3.78,236,32201,1
91.250.142.245,87.205.142.219,21914,42258,UDP,28.24,266,52231,0
17.57.171.137,16.165.73.2,20843,42143,UDP,52.76,485,27246,1
116.65.157.136,49.27.11.239,9602,29799,UDP,25.78,952,51159,0
137.108.138.161,242.175.241.116,56113,64573,UDP,38.89,941,39153,1
136.91.163.240,141.89.62.95,19237,35002,UDP,25.45,811,11748,0
70.246.174.215,166.48.252.186,35873,52297,ICMP,14.78,528,74830,0
60.4.141.159,140.46.13.180,60228,11985,UDP,48.66,452,9335,1
102.98.130.52,64.143.2.13,6233,46322,TCP,58.38,413,81641,0
205.49.8.131,31.196.234.14,45059,8864,UDP,12.81,731,14963,0
204.164.228.27,4.203.212.204,27266,21621,TCP,40.14,956,98946,1
18.110.133.210,112.173.218.238,2287,10920,UDP,27.54,970,31506,0
31.140.115.2,136.87.181.57,39507,51595,ICMP,53.66,967,63801,1
178.62.150.184,40.117.112.133,41180,42239,ICMP,37.25,645,30661,1
240.165.219.145,84.101.227.240,34179,3787,TCP,18.43,63,22786,0
237.37.159.172,254.136.53.46,21019,51043,ICMP,2.2,197,17322,0
213.218.67.206,126.2.80.238,5358,53133,ICMP,34.89,368,60408,0
42.13.252.215,193.59.237.180,4671,49972,ICMP,33.6,548,34732,0
18.150.101.170,106.167.16.79,45374,12643,TCP,59.55,18,15044,0
207.88.230.205,73.96.15.220,5160,8500,ICMP,58.57,521,78848,1
57.66.59.204,71.11.102.83,29429,7413,ICMP,18.97,985,74351,0
191.168.144.160,93.198.90.219,110,35571,ICMP,47.76,187,25049,1
78.60.202.130,12.130.107.233,38664,4054,ICMP,0.27,343,90269,0
4.123.95.85,200.223.227.39,52603,63209,ICMP,51.24,399,63691,0
7.26.247.84,243.133.126.241,63149,14539,UDP,2.12,755,72505,0
143.150.137.155,9.225.192.21,10603,60528,ICMP,25.58,416,95443,1
96.123.39.247,35.154.180.23,5759,46335,ICMP,11.13,634,7296,1
139.150.92.112,239.1.181.89,59168,62062,ICMP,51.08,746,67841,0
202.120.186.240,188.8.83.211,60873,3102,UDP,8.16,126,13558,1
63.67.32.155,251.59.110.219,41509,25100,ICMP,32.45,967,30232,1
227.78.212.135,72.132.235.110,2352,40335,TCP,33.29,485,42621,0
54.222.97.124,182.247.86.210,10253,61174,UDP,38.5,689,46964,0
138.159.146.81,109.251.15.178,18505,29821,ICMP,46.4,258,36480,1
135.97.135.253,126.171.202.44,25636,24331,TCP,24.24,409,78076,1
211.128.153.170,5.110.23.17,12155,36302,ICMP,14.25,673,34542,1
174.21.169.116,97.119.128.59,22238,58598,UDP,52.11,431,32889,0
183.66.183.229,40.37.96.253,5433,29371,ICMP,50.61,160,34772,1
4.108.254.216,216.165.25.52,45222,29145,UDP,36.35,311,27850,1
91.205.164.37,252.20.60.48,42140,117,TCP,8.59,534,62029,0
60.167.100.5,93.231.94.107,31579,28905,UDP,26.73,620,69809,1
29.146.185.118,163.28.95.237,54379,7116,UDP,25.76,600,46418,0
35.3.150.226,136.1.163.205,11477,11773,TCP,32.05,369,3781,0
24.26.200.166,175.72.134.36,38116,4415,UDP,33.63,734,67094,1
3.82.162.5,81.243.10.183,30658,3549,TCP,31.79,644,73374,0
72.189.97.246,84.202.170.70,17883,34284,TCP,15.44,515,77755,0
8.246.132.226,231.106.73.170,60258,36312,ICMP,31.25,888,25637,1
139.124.160.28,174.171.167.1,50508,24,UDP,26.62,458,73676,1
4.243.133.132,5.61.179.176,2349,28088,ICMP,18.16,294,48437,1
82.176.37.30,199.241.10.23,1176,16187,ICMP,39.92,989,60977,0
193.104.68.201,115.148.95.119,44642,55569,ICMP,5.44,817,48317,0
130.24.170.162,182.70.249.31,64383,35138,TCP,53.22,379,13212,0
253.30.134.12,145.48.162.129,43456,57458,TCP,33.86,454,75280,0
126.179.56.77,86.19.44.174,42175,51424,TCP,46.45,320,18806,1
61.206.162.212,241.90.200.68,3614,23872,TCP,32.76,940,19403,1
69.62.52.205,154.142.78.46,45759,16620,TCP,2.62,899,76094,0
112.4.188.52,99.249.120.219,59737,35109,TCP,17.75,518,46641,0
179.95.76.163,150.149.196.68,45566,31438,UDP,27.42,268,36069,0
128.110.134.200,198.62.46.234,41640,18790,ICMP,36.76,416,67106,1
231.4.187.115,20.65.133.71,19938,17897,ICMP,6.09,226,11339,0
20.82.157.185,147.151.122.161,49657,5732,TCP,36.48,592,5661,1
48.95.208.9,206.51.235.26,60592,20999,ICMP,43.63,442,17890,1
133.122.152.146,70.86.237.32,34955,30987,TCP,3.46,657,96837,0
4.36.196.238,197.68.69.212,34195,11906,ICMP,28.4,41,21193,0
156.130.200.161,207.122.124.54,142,11291,UDP,36.57,60,25406,1
81.2.34.225,27.214.115.203,18516,44762,UDP,41.47,639,42685,0
81.105.183.234,250.105.21.44,9829,64517,UDP,9.49,307,98363,1
114.23.158.251,206.71.218.5,7891,33793,TCP,10.56,685,1227,1
97.192.246.26,167.156.117.87,17046,24051,UDP,19.83,303,88164,0
250.39.96.176,62.125.241.38,17840,55828,TCP,22.42,262,80291,1
218.165.89.36,154.226.15.4,52937,59788,UDP,16.73,233,76755,1
123.151.112.91,68.240.143.5,48511,55153,ICMP,2.25,338,34801,1
183.161.245.147,130.1.69.197,19678,29726,TCP,13.73,534,83570,0
50.70.52.11,29.213.249.116,25916,11385,ICMP,14.87,762,60684,0
24.64.244.249,63.40.166.128,54567,51439,UDP,35.31,165,24599,0
238.230.143.108,20.163.48.244,52144,24326,TCP,32.94,949,9460,0
122.59.81.245,197.176.157.144,27395,49554,UDP,17.91,830,92537,0
60.60.3.26,226.47.207.255,17078,59236,UDP,6.21,980,36393,0
153.72.89.81,15.123.160.238,64875,50452,TCP,13.63,499,87365,1
208.164.186.102,66.10.11.127,9071,8808,UDP,48.99,516,84935,1
246.86.51.167,95.141.103.142,62865,33636,ICMP,29.35,9,8738,1
148.50.102.122,135.241.16.183,59349,16624,TCP,19.95,262,59998,1
99.55.229.119,254.198.192.40,62770,34759,ICMP,37.37,1,74233,0
53.190.46.159,156.163.182.6,37116,432,TCP,1.84,84,65071,1
1.224.240.106,146.182.253.60,27797,30619,TCP,36.78,702,43009,1
201.13.57.210,141.200.248.181,903,17891,ICMP,26.34,690,67447,0
163.86.95.252,36.79.47.39,28385,11489,UDP,13.67,254,55508,0
46.66.164.198,198.144.193.132,63742,51757,TCP,2.96,465,62187,0
73.156.38.49,124.149.13.71,49841,28900,UDP,57.74,709,9286,0
11.182.148.18,123.219.222.217,53615,37420,TCP,24.0,227,58206,1
7.18.202.14,223.246.77.151,64022,24648,ICMP,46.61,888,35828,1
174.172.206.61,52.45.212.153,61686,8274,TCP,7.92,392,70221,0
39.226.46.241,220.193.195.78,60890,55803,ICMP,34.73,473,73313,0
88.5.176.92,164.42.213.185,24839,42370,UDP,53.15,506,86374,0
80.56.34.246,189.9.255.171,41645,62512,UDP,35.48,339,1735,0
38.190.60.114,112.76.230.82,12502,10617,UDP,55.12,560,81916,0
145.220.122.1,16.254.45.220,5798,34840,UDP,6.12,978,38230,1
55.181.96.115,231.240.77.186,1709,9149,UDP,48.82,758,20950,0
18.221.4.87,98.8.20.97,65081,39628,UDP,50.59,156,50700,0
225.187.82.33,43.209.64.139,59559,29023,TCP,34.46,320,35405,0
56.213.118.206,114.11.157.50,39841,204,UDP,23.39,82,43934,0
83.107.116.33,174.82.217.103,10415,28897,TCP,13.19,496,89777,1
37.57.218.73,201.203.223.4,42367,27663,ICMP,49.8,453,63468,1
210.128.104.148,116.12.124.60,47951,10594,TCP,18.55,271,29026,1
59.4.18.235,216.183.61.224,21490,7613,TCP,21.92,407,9415,0
203.68.96.215,149.107.183.44,4481,30792,UDP,31.09,217,58375,1
157.167.129.33,46.45.34.130,41157,2738,ICMP,38.09,304,90711,1
240.233.165.106,157.163.78.202,59438,13484,UDP,45.47,36,22146,0
4.143.236.157,29.239.93.55,65331,64467,UDP,59.85,105,18670,1
252.250.208.202,191.38.46.85,21864,24348,UDP,27.42,168,20506,0
42.195.127.76,194.217.128.94,26878,16336,TCP,39.78,428,86195,0
54.133.22.151,93.67.112.110,40685,52301,ICMP,35.68,43,31445,0
230.42.109.95,20.202.156.18,37341,1018,UDP,53.03,470,13781,1
15.25.9.74,5.60.116.171,12769,39696,ICMP,39.52,41,89505,0
16.34.49.19,41.177.164.54,8364,1786,ICMP,40.92,569,89946,1
235.37.138.135,92.92.43.140,10913,26332,UDP,55.94,704,84406,0
85.80.104.51,193.65.69.133,28417,1685,TCP,15.05,218,11711,0
233.62.174.235,78.240.208.79,17008,2163,UDP,41.93,177,26193,1
209.139.200.16,20.64.102.196,47197,59726,TCP,43.91,337,21133,1
154.86.17.74,161.13.86.89,55703,5293,TCP,45.04,88,15044,0
145.198.92.99,55.132.162.59,7971,13982,TCP,37.16,575,96212,0
41.47.211.97,119.140.82.77,27593,44969,TCP,4.1,248,95324,0
80.209.241.215,55.107.168.60,33326,6877,ICMP,8.23,399,46659,1
171.67.238.243,14.205.75.43,3992,28717,UDP,32.41,317,86364,0
118.53.89.216,28.176.105.55,27354,24856,ICMP,49.92,189,2178,1
181.207.87.198,108.83.235.111,2433,4837,ICMP,31.29,87,65903,0
25.101.23.231,88.199.29.183,55578,26949,UDP,51.69,966,27665,1
246.12.211.169,201.140.109.168,6969,48889,TCP,55.39,792,96885,1
248.44.83.116,80.130.64.96,65299,52013,UDP,49.96,885,73954,0
221.20.179.20,204.155.195.179,58882,36133,TCP,55.28,257,74524,1
237.225.118.18,200.110.231.212,7769,52450,UDP,58.95,495,92345,1
189.27.80.203,81.222.34.169,13795,20089,TCP,18.47,32,42665,0
111.91.80.226,234.124.70.158,1918,60434,ICMP,2.41,239,979,0
226.216.10.78,82.27.249.1,59130,23145,ICMP,46.48,112,97753,0
90.55.1.184,25.143.95.108,31965,48884,TCP,11.61,720,21195,1
245.213.210.246,176.145.31.219,30235,10689,TCP,21.62,501,29328,1
243.105.247.54,2.237.228.13,35352,21165,ICMP,41.2,88,2220,1
175.40.171.107,247.248.2.4,1984,21422,TCP,41.08,312,48689,1
220.214.6.126,187.50.237.88,33328,21810,UDP,20.01,560,34854,1
102.164.67.93,248.241.47.127,34897,1031,ICMP,5.75,177,98361,0
111.48.58.104,124.183.100.90,17420,14673,UDP,57.86,171,28463,0
86.120.172.58,48.106.220.74,43605,26972,UDP,56.1,946,49302,0
249.140.67.11,212.232.32.51,3926,36171,UDP,43.07,967,64926,1
185.234.4.12,88.192.20.156,13655,41943,TCP,53.09,941,55353,1
250.76.206.155,26.139.99.178,65430,24169,TCP,42.82,878,4732,1
71.91.80.9,86.182.199.23,14434,27515,TCP,56.08,852,57228,0
47.140.91.214,113.194.27.18,1099,2337,ICMP,32.48,663,49234,1
227.12.81.23,23.6.224.186,51832,37501,UDP,21.41,757,59512,1
94.155.205.163,5.102.127.92,44232,23014,UDP,42.2,743,64498,1
60.9.186.243,6.221.24.1,11791,984,TCP,56.87,424,33016,0
193.57.52.16,190.162.186.104,34633,50339,ICMP,1.87,368,67521,1
57.145.132.22,19.165.167.19,65098,29925,UDP,10.55,973,93372,0
133.42.149.247,66.94.215.150,59127,32349,TCP,6.51,92,62967,1
163.212.26.117,75.245.219.177,14702,40375,ICMP,48.92,14,47774,0
254.188.31.111,120.30.197.23,312,12630,TCP,47.09,338,71680,1
101.142.80.222,133.212.229.243,43606,58605,TCP,37.45,747,27375,1
145.205.206.129,179.19.225.112,20908,26983,ICMP,23.36,246,27717,0
115.71.213.122,170.20.217.26,1947,13466,UDP,26.16,45,29940,0
126.220.1.23,140.36.145.51,16863,39843,TCP,26.92,676,87236,1
55.17.205.13,11.155.223.165,25495,59559,UDP,59.42,985,32447,0
135.9.42.172,254.93.150.16,33403,8409,ICMP,1.17,215,81047,1
171.82.158.246,80.255.62.89,9171,8906,ICMP,8.25,217,81564,1
10.217.152.91,149.244.4.59,58595,40959,ICMP,40.27,683,210,0
155.233.163.35,248.131.255.7,54128,38531,TCP,12.77,181,66922,1
61.88.31.57,8.251.150.154,6649,35169,UDP,6.21,132,9993,0
177.192.101.209,226.140.89.59,4340,46547,UDP,11.44,852,15474,1
221.180.152.81,40.115.80.15,49401,58021,TCP,3.44,692,32390,0
91.206.219.44,234.104.179.23,62301,2720,TCP,51.54,542,73418,0
10.23.76.182,180.27.160.162,63617,8465,UDP,49.78,121,69954,1
131.221.13.150,206.106.167.126,21682,53740,TCP,30.25,796,26707,1
7.5.10.87,83.219.229.183,59570,30983,TCP,22.57,376,42857,1
30.120.235.51,207.84.92.95,41219,45148,TCP,54.75,909,81402,1
253.206.34.189,252.186.160.142,26753,18566,TCP,35.75,260,89810,1
60.98.255.31,32.4.155.243,31962,57013,UDP,35.94,794,2437,0
199.187.211.87,56.101.68.249,39574,423,TCP,23.65,401,3104,0
114.117.188.144,17.66.197.114,62074,6828,ICMP,15.17,598,90043,1
179.13.105.135,184.150.226.153,60038,48755,ICMP,18.18,337,23827,1
100.145.212.105,134.84.224.21,51239,40153,UDP,1.31,52,71915,0
71.88.80.248,34.19.224.165,57940,1705,ICMP,15.16,492,15445,1
249.18.253.243,134.107.136.208,29335,58773,UDP,25.06,68,10112,1
154.105.47.98,68.210.176.172,55637,30284,UDP,40.48,404,21655,1
57.109.184.149,32.61.220.13,51838,58277,UDP,11.91,618,27279,0
20.66.224.237,23.41.249.226,45543,4373,ICMP,27.57,882,72044,1
76.10.255.255,185.76.165.149,5777,40053,UDP,32.83,374,72190,0
110.201.25.252,160.156.198.232,33137,25322,UDP,49.22,526,24963,1
81.83.49.223,197.159.55.127,948,42388,TCP,56.6,275,82560,1
112.173.117.111,180.36.119.47,59472,32894,ICMP,25.77,696,74829,1
48.149.218.203,87.48.92.218,50075,35083,UDP,30.3,982,11670,1
49.140.122.31,72.62.113.235,54034,36660,UDP,45.35,522,1314,1
213.134.33.119,198.117.245.193,36970,61960,TCP,48.15,75,19936,0
89.154.139.71,109.142.106.46,24708,20171,UDP,34.45,200,67763,0
71.178.27.213,251.4.68.6,47385,26630,ICMP,41.02,588,67455,1
116.134.152.96,183.159.47.6,31828,45780,TCP,59.97,234,74018,0
172.106.132.214,244.132.82.62,47061,52909,ICMP,55.18,335,16536,0
250.228.227.212,35.155.70.37,1300,33822,TCP,13.28,250,86694,0
7.157.152.243,236.120.121.135,511,37362,ICMP,13.11,736,19656,1
184.120.207.248,40.195.163.77,37597,51402,ICMP,55.44,755,25707,0
183.246.172.216,175.175.17.130,39355,41198,ICMP,41.12,500,25147,0
157.152.25.1,153.108.51.68,27200,65325,TCP,11.77,786,59221,0
171.145.30.18,178.22.150.135,41558,34654,UDP,44.85,194,81947,0
106.206.153.224,240.198.210.211,18406,41422,ICMP,49.36,281,71651,1
172.16.255.148,31.130.175.88,41012,9415,TCP,20.05,662,21382,0
75.25.92.62,34.36.250.89,23869,48372,ICMP,54.89,886,57535,1
125.220.124.145,83.6.114.116,1195,44035,UDP,59.96,80,55583,0
202.9.178.91,244.234.204.17,22914,4953,ICMP,49.41,61,22288,1
223.209.177.168,99.49.148.93,56275,57578,ICMP,0.18,476,72977,0
221.30.245.190,54.235.75.216,13619,21089,TCP,17.88,415,88074,0
13.169.176.181,34.148.79.21,55053,35871,UDP,10.62,855,22636,1
142.154.77.252,159.7.63.149,47651,16242,ICMP,6.41,209,54015,0
222.195.106.233,89.180.187.160,26912,1782,TCP,10.2,640,75750,1
179.176.193.212,110.171.233.99,38982,59662,UDP,18.68,610,15923,1
166.141.97.52,97.163.207.176,24199,57378,TCP,29.45,175,37514,1
219.128.63.162,7.91.136.90,61647,29762,UDP,32.93,682,42193,0
205.177.155.12,164.53.63.28,52414,3612,TCP,17.84,104,75502,0
6.213.51.253,107.9.157.170,52130,27498,TCP,10.96,880,88602,0
249.220.52.27,59.80.29.222,39793,58748,TCP,48.03,971,77665,0
9.76.14.32,47.41.32.36,48927,35163,ICMP,3.09,583,50299,1
110.77.136.217,65.5.169.65,25583,60099,UDP,12.33,55,21242,0
200.31.200.41,216.57.38.70,46465,10465,UDP,34.76,398,88979,0
204.41.249.114,38.36.85.114,64430,33198,UDP,3.16,420,6349,1
168.8.71.223,142.6.165.85,56888,62308,UDP,9.73,143,18407,1
209.13.4.186,196.180.68.60,54341,48805,UDP,4.27,461,87321,1
8.131.224.214,82.40.22.138,57514,25366,UDP,9.93,995,73966,0
5.102.193.220,56.38.145.191,9475,10432,UDP,55.78,532,17794,1
71.186.93.123,20.112.179.85,7494,18990,ICMP,28.01,460,1790,1
87.235.179.12,90.6.169.158,19124,20292,TCP,8.71,679,2352,0
96.230.175.221,59.125.252.254,56134,32683,TCP,4.36,821,10024,0
154.46.57.56,64.111.209.108,22380,21673,UDP,53.1,600,18552,1
103.140.44.63,218.92.227.168,4817,31128,TCP,19.23,117,58799,0
38.13.106.251,177.134.160.210,58328,43869,TCP,58.45,617,20743,1
22.249.80.186,219.137.82.117,40288,44701,TCP,59.8,508,62776,0
251.175.63.195,5.44.112.245,27213,51372,UDP,6.36,83,47625,0
242.108.212.70,239.183.11.233,14383,18445,TCP,11.77,677,59243,1
56.128.192.71,182.18.76.76,39668,63611,TCP,56.52,844,20331,0
140.151.123.103,195.108.186.92,20753,63967,TCP,4.73,644,83163,1
146.196.81.50,104.216.240.169,18508,35998,ICMP,45.33,171,21616,1
66.17.178.133,54.20.5.127,12387,9094,ICMP,8.36,21,62819,0
117.115.207.35,143.155.57.186,45906,43286,TCP,26.35,215,48155,1
217.145.134.232,213.221.244.158,20753,14458,UDP,24.19,550,25253,1
212.2.168.149,142.201.124.108,26339,53938,ICMP,5.91,837,65615,0
96.240.182.167,238.220.90.101,48126,20430,TCP,58.24,215,36771,1
248.11.131.95,163.86.249.133,52600,56011,ICMP,13.38,774,95524,1
146.43.243.104,27.62.250.95,57371,27123,TCP,43.99,946,71233,1
219.235.183.94,77.198.175.180,39229,41262,ICMP,3.03,42,54135,0
80.164.6.199,70.205.95.229,3187,13762,UDP,34.73,151,12247,1
101.86.34.79,223.161.255.159,11580,38321,ICMP,51.25,882,98391,1
133.129.150.123,29.177.22.154,40238,35661,ICMP,59.84,534,91051,1
201.163.226.20,201.69.157.95,59980,5751,TCP,5.34,914,82485,1
108.146.60.148,189.71.190.207,1811,31159,UDP,45.85,71,6116,1
49.163.173.37,34.158.132.136,58748,13749,ICMP,42.58,943,71297,0
240.57.65.204,158.115.22.231,37123,50994,UDP,15.97,308,72039,0
250.65.187.250,42.218.171.215,1088,33780,TCP,18.48,899,68838,1
238.207.143.249,72.229.110.196,8022,51421,ICMP,25.29,320,2933,0
243.246.116.49,149.164.241.15,39114,31,TCP,32.72,838,72874,1
25.104.72.27,201.216.213.111,2510,12851,ICMP,58.61,852,65417,1
57.61.195.109,204.204.60.147,10780,2096,ICMP,49.46,841,49500,0
45.211.152.250,105.40.81.32,26421,44570,ICMP,4.74,77,29128,0
105.141.137.159,48.188.113.128,63177,16186,UDP,24.69,643,90333,1
170.104.185.207,249.190.171.247,28014,62801,ICMP,8.77,981,30145,0
69.211.10.179,45.175.62.46,56259,30007,ICMP,22.16,734,43342,0
41.159.251.163,140.131.151.194,56285,53895,TCP,15.87,644,40111,0
69.240.222.71,173.215.236.55,5857,23023,UDP,39.98,741,41857,0
20.221.127.102,47.31.58.233,3187,16394,UDP,27.91,692,89729,1
116.76.236.1,108.244.130.166,22390,24710,TCP,31.42,510,12032,1
222.180.119.196,93.222.64.156,10555,55405,TCP,45.32,131,9700,1
66.98.189.158,139.1.164.101,26776,36781,UDP,33.53,143,97989,1
148.177.227.72,28.155.35.3,56356,2637,TCP,20.32,668,919,0
79.27.201.108,186.79.90.251,9746,13195,UDP,50.99,998,79254,1
57.207.151.107,77.176.103.56,51797,25420,ICMP,4.28,71,33023,0
252.245.37.85,72.6.126.207,52004,23109,TCP,57.79,455,74986,1
